PERIODO,DEPARTAMENTO,Municipio,CODIGO PLANTEL EDUCATIVO,GRADO,TOTAL INSCRITOS,TOTAL EVALUADOS,CLASIFICACION,INDICE TOTAL,APROBACIÓN,POBLACIÓN DANE,No. ACCESOS FIJOS A INTERNET,REPITENCIA,DESERCIÓN,COBERTURA_NETA,REPROBACIÓN
2023,cauca,la vega,219397092111,11.0,56.0,55.0,D,0.59,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,zipaquirá,125899000657,11.0,443.0,433.0,A,0.72,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,pacho,225513000776,11.0,62.0,59.0,D,0.61,95.04,25419,1632,2.01,2.89,89.36,2.07
2023,cundinamarca,soacha,325754004530,11.0,253.0,252.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,madrid,125430001415,11.0,117.0,115.0,B,0.7,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,sibaté,125740000443,11.0,157.0,155.0,C,0.66,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,gachetá,125297000524,11.0,182.0,181.0,B,0.69,95.23,8734,368,3.56,1.59,88.41,3.18
2023,cundinamarca,puerto salgar,225572000470,11.0,29.0,29.0,D,0.62,95.58,16124,960,1.91,4.1,89.7,0.32
2023,cundinamarca,girardot,225307000824,11.0,266.0,251.0,D,0.62,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,cogua,125200000274,11.0,196.0,193.0,B,0.7,96.12,23055,1820,3.55,2.42,86.5,1.46
2023,cundinamarca,granada,225754000076,11.0,199.0,195.0,C,0.66,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,soacha,325754000950,11.0,103.0,103.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,santander,el peñón,268101000250,11.0,79.0,76.0,D,0.6,92.3,6024,50,3.37,3.3,78.98,4.4
2023,cundinamarca,chaguaní,125168000216,11.0,64.0,64.0,B,0.7,98.19,4343,53,3.0,1.65,65.67,0.16
2023,cundinamarca,puerto salgar,325572000016,11.0,81.0,81.0,A+,0.78,95.58,16124,960,1.91,4.1,89.7,0.32
2023,cundinamarca,nimaima,225489000450,11.0,43.0,43.0,C,0.65,94.77,3751,50,3.91,2.61,63.67,2.62
2023,antioquia,granada,105313000016,11.0,245.0,242.0,B,0.67,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,quebradanegra,225592000221,11.0,111.0,110.0,C,0.67,93.27,4898,73,2.46,2.46,86.89,4.26
2023,cundinamarca,soacha,325754004033,11.0,80.0,79.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,zipaquirá,325899001466,11.0,67.0,67.0,A,0.76,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,girardot,125307000277,11.0,213.0,202.0,D,0.57,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,chocontá,125183000591,11.0,206.0,202.0,B,0.68,96.24,21454,1225,3.35,1.92,83.58,1.84
2023,cundinamarca,cota,425214047536,11.0,9.0,9.0,B,0.71,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,gachancipá,325295000224,11.0,17.0,17.0,A,0.72,90.76,17751,1397,5.04,3.89,77.98,4.37
2023,cundinamarca,yacopí,225885002031,11.0,84.0,82.0,C,0.62,96.38,12782,134,3.34,2.95,80.12,0.68
2023,cundinamarca,fusagasugá,325290002135,11.0,27.0,22.0,D,0.55,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,villeta,225875000324,11.0,47.0,44.0,D,0.61,95.84,28051,3591,2.98,3.08,99.37,1.09
2023,cundinamarca,soacha,325754003428,11.0,125.0,124.0,C,0.66,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,tenjo,325799000284,11.0,56.0,55.0,A+,0.8,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,el peñón,225258000244,11.0,60.0,60.0,C,0.65,92.3,6024,50,3.37,3.3,78.98,4.4
2023,meta,granada,350313001171,11.0,1.0,1.0,SC,0.64,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,pulí,125580000298,11.0,67.0,67.0,C,0.64,96.28,3461,32,3.05,2.18,75.34,1.55
2023,cundinamarca,soacha,325754005161,11.0,125.0,124.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,el peñón,125258000312,11.0,60.0,59.0,B,0.68,92.3,6024,50,3.37,3.3,78.98,4.4
2023,cundinamarca,facatativá,325269000445,11.0,54.0,53.0,A+,0.82,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,soacha,325754001450,11.0,145.0,145.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,mosquera,325473000802,11.0,34.0,34.0,B,0.7,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,guaduas,325320000561,11.0,66.0,66.0,A,0.77,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,mosquera,425473000998,11.0,44.0,43.0,A,0.77,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,tibacuy,225805000211,11.0,25.0,24.0,B,0.72,95.63,4512,73,3.66,3.23,87.03,1.14
2023,cundinamarca,la calera,425377076649,11.0,70.0,70.0,A+,0.83,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,mosquera,325473000951,11.0,46.0,45.0,A,0.75,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,pandi,125524000013,11.0,104.0,100.0,C,0.64,97.32,5179,216,1.72,2.35,76.64,0.33
2023,cundinamarca,sibaté,325740000566,11.0,3.0,3.0,SC,0.66,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cauca,la vega,219397000411,11.0,66.0,66.0,C,0.66,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,zipaquirá,325899001610,11.0,77.0,77.0,A+,0.79,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,325754005561,11.0,10.0,10.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,girardot,325307001221,11.0,45.0,43.0,D,0.62,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,topaipí,125823000291,11.0,31.0,31.0,C,0.67,97.02,4294,57,1.85,2.41,79.33,0.57
2023,cundinamarca,gachetá,225297000529,11.0,21.0,21.0,C,0.64,95.23,8734,368,3.56,1.59,88.41,3.18
2023,cundinamarca,ubalá,225839000270,11.0,64.0,62.0,C,0.66,96.29,8004,108,2.83,2.13,90.43,1.59
2023,cundinamarca,soacha,325754004173,11.0,14.0,14.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,fosca,125281000303,11.0,41.0,40.0,C,0.62,95.57,6006,146,5.36,2.57,82.07,1.86
2023,cundinamarca,soacha,325754005226,11.0,32.0,32.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,junín,225372000572,11.0,28.0,27.0,C,0.65,97.68,6047,90,2.85,1.34,72.35,0.98
2023,cundinamarca,la calera,425377076754,11.0,6.0,6.0,SC,0.75,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,meta,granada,350313800041,11.0,9.0,9.0,C,0.62,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,ubalá,225839000121,11.0,29.0,29.0,C,0.67,96.29,8004,108,2.83,2.13,90.43,1.59
2023,cundinamarca,yacopí,225885001884,11.0,10.0,10.0,D,0.53,96.38,12782,134,3.34,2.95,80.12,0.68
2023,cundinamarca,carmen de carupa,225154000064,11.0,23.0,23.0,C,0.65,95.78,7882,218,3.07,1.59,78.32,2.63
2023,cundinamarca,tocancipá,425817000381,11.0,9.0,9.0,A+,0.85,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,facatativá,325269001077,11.0,7.0,7.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,sibaté,425740000501,11.0,16.0,16.0,A+,0.77,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,la calera,425377800037,11.0,104.0,104.0,A+,0.88,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,zipaquirá,325899090281,11.0,40.0,36.0,C,0.67,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,125754001183,11.0,321.0,316.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la mesa,225386000605,11.0,33.0,30.0,C,0.65,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,tibirita,125807000257,11.0,99.0,99.0,C,0.66,98.42,3282,64,0.83,1.16,75.5,0.43
2023,cundinamarca,machetá,125426000234,11.0,160.0,160.0,A,0.72,93.25,0,0,3.18,3.51,88.73,3.24
2023,nariño,ricaurte,252612001111,11.0,63.0,61.0,D,0.52,92.22,16665,1181,6.02,3.51,77.44,3.56
2023,cundinamarca,sasaima,125718000219,11.0,247.0,235.0,C,0.67,95.69,11164,874,3.18,2.77,97.65,1.54
2023,cundinamarca,subachoque,125769000213,11.0,339.0,337.0,B,0.7,95.59,16090,1208,1.73,3.07,125.39,1.33
2023,cundinamarca,subachoque,325769000379,11.0,126.0,126.0,A+,0.81,95.59,16090,1208,1.73,3.07,125.39,1.33
2023,cundinamarca,soacha,125754002147,11.0,640.0,626.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la calera,225377000139,11.0,77.0,77.0,B,0.7,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,fúquene,225288000206,11.0,188.0,186.0,A,0.74,94.12,5099,121,4.96,1.58,129.94,4.3
2023,cundinamarca,soacha,325754003410,11.0,387.0,384.0,A,0.75,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la mesa,325386000626,11.0,41.0,41.0,A,0.75,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,mosquera,125473000242,11.0,461.0,442.0,A,0.73,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,chipaque,125178000168,11.0,181.0,179.0,A,0.75,93.78,9858,233,8.02,2.01,85.1,4.21
2023,cundinamarca,tausa,225793000091,11.0,99.0,96.0,B,0.68,97.11,8398,170,2.29,2.18,91.44,0.71
2023,cundinamarca,la palma,125394000482,11.0,174.0,170.0,B,0.67,98.28,9834,247,1.58,1.52,80.34,0.2
2023,cundinamarca,fómeque,325279000451,11.0,258.0,252.0,B,0.71,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,guayabal de síquima,125328000153,11.0,100.0,98.0,C,0.66,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,soacha,325754005358,11.0,1.0,1.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754001883,11.0,115.0,115.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,funza,325286000335,11.0,96.0,94.0,A,0.73,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,soacha,325754005471,11.0,329.0,325.0,A,0.76,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,tabio,125785000100,11.0,385.0,382.0,B,0.72,96.95,22653,3487,2.4,2.06,83.91,1.0
2023,cundinamarca,subachoque,425769060643,11.0,138.0,138.0,A+,0.87,95.59,16090,1208,1.73,3.07,125.39,1.33
2023,cundinamarca,puerto salgar,125572000114,11.0,118.0,116.0,C,0.66,95.58,16124,960,1.91,4.1,89.7,0.32
2023,cundinamarca,madrid,125430000281,11.0,591.0,581.0,B,0.7,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,choachí,225181000149,11.0,123.0,123.0,B,0.7,96.65,11408,498,2.7,1.64,98.3,1.7
2023,cundinamarca,mosquera,325473000225,11.0,154.0,153.0,A+,0.79,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,guaduas,225320000884,11.0,142.0,140.0,C,0.64,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,girardot,125307001524,11.0,130.0,122.0,D,0.58,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,facatativá,125269000055,11.0,274.0,271.0,A,0.72,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,madrid,225430000014,11.0,122.0,122.0,B,0.67,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,viotá,225878000431,11.0,148.0,144.0,C,0.64,94.69,13761,441,3.57,2.73,101.43,2.58
2023,cundinamarca,guatavita,125326000121,11.0,99.0,96.0,A,0.74,98.27,6583,259,2.62,1.45,79.71,0.27
2023,cundinamarca,soacha,325754002839,11.0,24.0,23.0,B,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,quipile,125596000301,11.0,82.0,78.0,C,0.67,95.01,6532,38,2.83,2.72,82.04,2.28
2023,cundinamarca,soacha,325754001671,11.0,77.0,77.0,C,0.66,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754005480,11.0,44.0,43.0,A+,0.79,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,funza,325286800081,11.0,124.0,124.0,A,0.72,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,sesquilé,225736000140,11.0,57.0,55.0,B,0.67,96.78,11941,1202,2.27,2.51,85.92,0.71
2023,cundinamarca,sopó,325758000075,11.0,108.0,107.0,A,0.77,92.28,27000,3885,3.44,2.09,93.06,5.63
2023,cundinamarca,facatativá,325269001166,11.0,61.0,61.0,A,0.74,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,guayabetal,125335000541,11.0,155.0,151.0,B,0.68,95.75,6496,189,2.7,2.45,108.92,1.8
2023,cundinamarca,mosquera,325473000624,11.0,140.0,139.0,A+,0.77,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,guasca,225322000105,11.0,243.0,239.0,B,0.7,94.27,16038,935,3.37,2.94,94.35,2.79
2023,cundinamarca,villapinzón,325873000321,11.0,77.0,77.0,A,0.75,95.98,17908,593,6.21,2.5,95.19,1.51
2023,cundinamarca,sesquilé,125736000102,11.0,151.0,151.0,A,0.72,96.78,11941,1202,2.27,2.51,85.92,0.71
2023,cundinamarca,chocontá,125183000320,11.0,375.0,373.0,A,0.75,96.24,21454,1225,3.35,1.92,83.58,1.84
2023,cundinamarca,soacha,325754004076,11.0,129.0,129.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,sopó,225758000038,11.0,141.0,141.0,A,0.75,92.28,27000,3885,3.44,2.09,93.06,5.63
2023,cundinamarca,supatá,125777000168,11.0,131.0,130.0,C,0.67,97.31,5412,172,1.7,1.9,82.83,0.79
2023,cundinamarca,sibaté,325740000027,11.0,116.0,116.0,A,0.76,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,medina,225438000056,11.0,11.0,11.0,B,0.71,94.89,8313,164,2.41,4.33,81.18,0.78
2023,cundinamarca,sesquilé,325736000233,11.0,52.0,52.0,A+,0.78,96.78,11941,1202,2.27,2.51,85.92,0.71
2023,cundinamarca,soacha,325754004581,11.0,56.0,56.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,une,125845000244,11.0,203.0,200.0,B,0.68,96.53,7226,224,3.72,1.67,77.48,1.81
2023,cundinamarca,madrid,325430001368,11.0,95.0,93.0,B,0.71,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,meta,granada,250313000164,11.0,65.0,65.0,C,0.65,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,soacha,325754002057,11.0,61.0,61.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,silvania,225743000619,11.0,46.0,45.0,C,0.65,95.95,22557,1198,2.04,3.57,84.38,0.48
2023,cundinamarca,fusagasugá,325290002296,11.0,169.0,167.0,B,0.72,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,tenjo,425799000602,11.0,41.0,41.0,A+,0.87,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,soacha,325754001549,11.0,79.0,78.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,mosquera,325473000420,11.0,509.0,506.0,A+,0.78,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,zipaquirá,325899001253,11.0,62.0,62.0,A,0.75,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,325754003461,11.0,233.0,232.0,A,0.75,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la calera,225377076593,11.0,33.0,32.0,C,0.67,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,mosquera,325473000632,11.0,69.0,69.0,A+,0.83,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,medina,225438000242,11.0,22.0,19.0,D,0.61,94.89,8313,164,2.41,4.33,81.18,0.78
2023,cundinamarca,san cayetano,225653000041,11.0,22.0,20.0,C,0.63,93.21,6177,74,2.34,3.39,85.17,3.43
2023,cundinamarca,zipaquirá,325899001717,11.0,115.0,115.0,A+,0.85,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,fusagasugá,125290001835,11.0,167.0,164.0,C,0.65,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,quipile,225596000411,11.0,37.0,36.0,B,0.69,95.01,6532,38,2.83,2.72,82.04,2.28
2023,cundinamarca,sibaté,225740000138,11.0,48.0,47.0,C,0.62,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,tabio,425785000405,11.0,51.0,51.0,A+,0.81,96.95,22653,3487,2.4,2.06,83.91,1.0
2023,cundinamarca,facatativá,325269000313,11.0,101.0,101.0,A+,0.82,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,soacha,325754003592,11.0,156.0,155.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,anolaima,225040000625,11.0,37.0,36.0,B,0.68,94.34,14376,609,3.77,3.05,102.62,2.61
2023,cundinamarca,soacha,325754004122,11.0,175.0,173.0,A,0.76,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,gachancipá,325295000208,11.0,65.0,65.0,A,0.72,90.76,17751,1397,5.04,3.89,77.98,4.37
2023,cundinamarca,facatativá,225269000467,11.0,134.0,132.0,A,0.72,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,tenjo,425799000599,11.0,196.0,195.0,A+,0.85,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,fusagasugá,225290001198,11.0,70.0,69.0,B,0.68,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cauca,la vega,219397000461,11.0,76.0,76.0,C,0.63,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,funza,325286000815,11.0,52.0,52.0,A+,0.8,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,facatativá,225269000211,11.0,167.0,163.0,B,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,chocontá,325183000566,11.0,17.0,17.0,A,0.76,96.24,21454,1225,3.35,1.92,83.58,1.84
2023,cundinamarca,caparrapí,225148000401,11.0,45.0,43.0,C,0.63,95.7,13049,424,2.56,2.22,77.16,2.09
2023,cundinamarca,suesca,225772000067,11.0,61.0,60.0,C,0.66,92.95,17782,760,2.9,3.5,74.99,3.54
2023,cundinamarca,guataquí,125324000094,11.0,59.0,58.0,D,0.61,94.6,2950,48,2.93,3.81,80.44,1.88
2023,cundinamarca,madrid,325430000922,11.0,54.0,53.0,A,0.77,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,yacopí,225885002074,11.0,42.0,42.0,C,0.66,96.38,12782,134,3.34,2.95,80.12,0.68
2023,cundinamarca,cáqueza,425151000577,11.0,63.0,62.0,D,0.61,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,soacha,325754002782,11.0,61.0,61.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,cogua,325899001784,11.0,41.0,41.0,A+,0.78,96.12,23055,1820,3.55,2.42,86.5,1.46
2023,cundinamarca,soacha,325754004599,11.0,16.0,16.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754000046,11.0,78.0,78.0,A+,0.81,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754002979,11.0,5.0,5.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,girardot,325307000373,11.0,52.0,52.0,B,0.7,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cauca,la vega,419397092233,11.0,10.0,9.0,D,0.52,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,facatativá,325269003981,11.0,3.0,2.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,tenjo,425799000459,11.0,128.0,128.0,A+,0.85,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,tenjo,325799000569,11.0,8.0,6.0,SC,0.76,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,soacha,325754005587,11.0,10.0,9.0,D,0.53,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754800026,11.0,21.0,20.0,C,0.62,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,zipaquirá,325899800024,11.0,3.0,2.0,SC,0.71,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,325754800077,11.0,42.0,33.0,D,0.55,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,tabio,325785800016,11.0,31.0,29.0,C,0.67,96.95,22653,3487,2.4,2.06,83.91,1.0
2023,cundinamarca,girardot,325307800027,11.0,22.0,20.0,D,0.54,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,soacha,325754800182,11.0,1.0,1.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la vega,225402003059,11.0,111.0,110.0,B,0.68,91.96,21332,595,3.04,3.68,74.42,4.36
2023,nariño,albán,152019000251,11.0,232.0,228.0,B,0.68,94.25,8241,304,2.0,3.76,70.36,1.99
2023,cundinamarca,facatativá,125269001183,11.0,274.0,269.0,A,0.72,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,pacho,125513001417,11.0,144.0,141.0,C,0.67,95.04,25419,1632,2.01,2.89,89.36,2.07
2023,cundinamarca,soacha,325754003169,11.0,75.0,75.0,A+,0.81,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la mesa,325386000685,11.0,68.0,68.0,A+,0.83,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,cota,125214000099,11.0,363.0,358.0,B,0.69,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,soacha,125754800141,11.0,115.0,115.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,paratebueno,225530000020,11.0,114.0,109.0,C,0.66,93.01,8698,148,3.04,4.2,102.95,2.79
2023,cundinamarca,guasca,125322000429,11.0,156.0,153.0,B,0.69,94.27,16038,935,3.37,2.94,94.35,2.79
2023,cundinamarca,venecia,125506000197,11.0,141.0,132.0,B,0.7,93.14,8101,729,4.23,4.57,102.3,2.29
2023,cundinamarca,fusagasugá,125290002246,11.0,196.0,191.0,B,0.7,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,villeta,125875000265,11.0,305.0,301.0,B,0.69,95.84,28051,3591,2.98,3.08,99.37,1.09
2023,cundinamarca,fusagasugá,225290000604,11.0,229.0,229.0,A,0.72,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,madrid,325430000931,11.0,184.0,183.0,A,0.73,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,madrid,325430000167,11.0,114.0,110.0,A,0.73,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,guatavita,225326000096,11.0,88.0,87.0,C,0.67,98.27,6583,259,2.62,1.45,79.71,0.27
2023,cundinamarca,zipaquirá,325899090264,11.0,75.0,75.0,A+,0.88,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,325754004335,11.0,34.0,34.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,tausa,125793000160,11.0,198.0,197.0,B,0.69,97.11,8398,170,2.29,2.18,91.44,0.71
2023,cundinamarca,funza,325286001242,11.0,47.0,47.0,B,0.7,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,soacha,125754001159,11.0,447.0,439.0,C,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,ubalá,125839000488,11.0,78.0,75.0,C,0.67,96.29,8004,108,2.83,2.13,90.43,1.59
2023,nariño,ricaurte,152612000012,11.0,296.0,290.0,C,0.65,92.22,16665,1181,6.02,3.51,77.44,3.56
2023,cundinamarca,zipaquirá,125899000631,11.0,277.0,276.0,A,0.74,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,125754003291,11.0,639.0,622.0,C,0.66,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,madrid,425430000706,11.0,76.0,76.0,A,0.75,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,soacha,325754001841,11.0,317.0,316.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,sibaté,225740000189,11.0,104.0,104.0,B,0.7,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,fusagasugá,225290001317,11.0,83.0,82.0,C,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,cachipay,225123000201,11.0,51.0,50.0,D,0.61,96.09,10376,180,3.89,3.4,70.04,0.51
2023,cundinamarca,fusagasugá,425290001731,11.0,49.0,48.0,B,0.68,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,la mesa,325386000618,11.0,123.0,123.0,A,0.73,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,funza,125286001111,11.0,268.0,268.0,B,0.71,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,girardot,325307000985,11.0,98.0,98.0,B,0.69,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,quebradanegra,325592000136,11.0,45.0,45.0,B,0.72,93.27,4898,73,2.46,2.46,86.89,4.26
2023,cundinamarca,soacha,325754001221,11.0,51.0,50.0,C,0.65,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,bolivar,el peñón,213667000142,11.0,44.0,44.0,D,0.56,92.3,6024,50,3.37,3.3,78.98,4.4
2023,cundinamarca,lenguazaque,125407000215,11.0,214.0,211.0,B,0.69,94.35,10498,312,3.73,2.03,84.94,3.62
2023,cundinamarca,soacha,325754000721,11.0,57.0,57.0,A+,0.77,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,facatativá,325269004033,11.0,23.0,22.0,C,0.65,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,soacha,325754001891,11.0,350.0,349.0,A+,0.78,93.25,688156,128998,3.01,3.55,88.73,3.24
